,media_id,title,cover,badge,origin,tags,pub_time,season_id,is_finish,index_show,brief,cv,staff
1951,4763,七色星露,http://i0.hdslb.com/bfs/bangumi/9f2029f45e31a8d46a3c714e8d68f65c31077a20.jpg,其他,其他,少女,2007-07-02,4763,1,全12话,"嘈杂的街道零星分布着几个车站。站在展望台上能看到闪闪的流星，这就是坐落在舞方市被称为星之丘的城镇。 
　　男主角是一个性格内向、普通得不能再普通的男孩，就读于星之丘唯一的学校“星城学园”。5月新学期的","{'秋姬司桃': '結下みちる', '石蕗正晴': '野島裕史', '小雪': '後藤麻衣', '八重野抚子': '清水香里', '如月纳茨美': '松岡由貴', '松田': '高橋広樹', '雨森弥生': 'あおきさやか', '小岩井弗罗拉': '黒河奈美'}","{'导演': '山本天志', '人物设定': '伊部由起子', '原作': 'ブロッサム', '人物原案': 'いとうのいぢ', '演出': '山﨑みつえ、高島大輔、タムラコータロー', '分镜': '宮崎なぎさ', '音乐': '山川恵津子'}"
1952,5498,JOKER GAME SP,http://i0.hdslb.com/bfs/bangumi/8dcb73655b0bde027f0f87d75c7f50ba006d8149.jpg,其他,其他,推理,2016-07-27,5498,1,全2话,在世界大战的火种点燃的昭和12年秋，帝国陆军的结城中佐在暗中设立了间谍养成部门“D机关”。与以纯粹的军人为尊的陆军风潮相反，被选为机关员的是，在东京或京都的一般大学毕业，能够平静通过超人的选拔测试的年,"{'结城中佐': '堀内賢雄', '佐久间中尉': '関智一', '三好': '下野紘', '神永': '木村良平', '小田切': '細谷佳正', '甘利': '森川智之', '波多野': '梶裕貴', '实井': '福山潤', '福本': '中井和哉'}","{'脚本': '岸本卓', '导演': '野村和也', '作画監督': '窪田康高、石井明治、中村深雪、古川良太、新野量太、黄瀬和哉、矢萩利幸、山口飛鳥', 'ヨル': '関智一', '絵コンテ': '須之内佑典、荒川直樹、野村和也、小村方宏治、竹内敦志、板津匡覧、浜名孝行、黄瀬和哉、佐藤雄三', '原作': '柳広司', '演出': '二宮壮史、須之内佑典、野村和也、小村方宏治、安乱純志、板津匡覧、細川ヒデキ、黄瀬和哉、森大貴', '分镜': '荒川直樹、野村和也、竹内敦志、浜名孝行、黄瀬和哉、佐藤雄三'}"
1953,3587,魔力家族 La prima festa,http://i0.hdslb.com/bfs/bangumi/ca0ed8bd6488a3752c2328f900b6fdecf91adea9.jpg,其他,其他,"乙女,奇幻",2013-03-27,3587,1,全1话,魔力家族的“La prima festa”（初回限定版）特别篇，讲述了某天，众人意外交换身体的搞笑小故事。,"{'Felicita': '能登麻美子', 'Liberta': '福山潤', 'Nova': '代永翼', 'Debito': '吉野裕行', 'Pace': '杉田智和', 'Luca': '中村悠一', 'Dante': '小杉十郎太', 'Jolly': '遊佐浩二'}","{'原作': 'HuneX、ヒューネックス株式会社', '监督': '今千秋', '人物原案': 'さらちよみ', '人物设定': '松浦麻衣', '作画监督': '冨田収子', '音乐': '三澤康広', '音响监督': '本山哲', '动画制作': 'J.C.STAFF'}"
1954,2092,热带雨林的爆笑生活 DELUXE,http://i0.hdslb.com/bfs/bangumi/3dcb95d5eb8b5ac5badad4245ab69e2b6d2e3d8d.jpg,其他,其他,搞笑,2002-08-25,2092,1,全12话,"第一部OVA《热带雨林的爆笑生活DELUXE》（ジャングルはいつもハレのちグゥ デラックス，以下简称DELUXE）于2002年末至2003年初制作，共12集（分为6卷DVD）；
第二部OVA《热带雨林","{'ウェダ': '茂呂田かおる', '阿布': '渡辺菜生子', '玛丽': '松冈由', '托布斯特': '前田木实', '古普塔': '保志总一朗'}","{'脚本': '横手美智子、水島努、萩田寛子', '导演': '水島努', '原作': '金田一蓮十郎', '分镜': '武本康弘、山本寛、池端隆史、水島努', '音乐': '多田彰文', '系列构成': '横手美智子', '色彩设计': '松谷早苗', '总作画监督': '釘宮洋'}"
1955,28228509,繼怪怪守護神（僅限台灣地區）,http://i0.hdslb.com/bfs/bangumi/image/8b70fa9f27c2f8562d5885ebdffab7cb07e58401.png,其他,漫画改,"战斗,奇幻",2020-04-05,33119,1,全12话,"自從美少女付喪神桐葉出現在平凡的少年加賀見一也面前後，生活就完全變調了。
有著吸引怪異體質的「忌諱之子」一也，在受到土地神菊理任命為「降靈大將」後，和桐葉一同奮鬥著。

一也等人在學校活動，成立了收集","{'加賀見一也': '三瓶由布子', '桐葉': '大空直美', '菊理': '久保由利香', '黑耀': '松井惠理子', '近石千里': '芝崎典子', '皇素直': '大地葉', '虎鐵': '大久保瑠美', '金山多具理': 'M·A·O', '安次峰明人': '坂田将吾', '安次峰亞留美': '杉山里穂', '美鷹美真音': '内田愛美', '八津川安樹': '菊池幸利', '響華': '德井青空'}","{'原作': '浜田よしかづ「月刊アクション(雙葉社)」', '監督 \\u002F 系列構成': '倉谷涼一', '角色設計 \\u002F 總作畫監督': '中原清隆', '総作画監督': '桜井正明', '色氣作畫': '安田好孝', '美術監督': '坂上裕文(ととにゃん)', '美術設定': '前田みつき(ととにゃん)', '色彩設計': '古川篤史', 'CGI主任': '菅友彥(アニミックス)', '攝影監督': '國重元宏', '編集': '宇都宮正記', '音響監督': '郷文裕貴', '音樂': '高梨康治', '動畫製作': 'ゼロジー（ZERO-G）'}"
1956,3434,兽之奏者艾琳,http://i0.hdslb.com/bfs/bangumi/e6b792ee3991b033e5aa88545ee1bd47f11e9aaa.jpg,其他,其他,"奇幻,治愈",2009-01-11,3434,1,全50话,故事的女主角是与身为兽医的母亲相依为命的少女艾琳。有一天，被母亲照料的用于战斗的五头斗蛇一夜之间全部死亡，这被认为是照顾者的责任，导致她母亲遭到了活活地被斗蛇吞食的残暴刑法。艾琳虽然想救母亲，但幼小的,"{'艾琳': '星井七濑', '伊亚尔': '铃村健一', '索永': '平田絵里子', '真王': '谷育子', '瑟伊米娅': '高桥美佳子', '达米亚': '石田彰', '大公': '楠大典'}","{'脚本': '布施木一喜、藤咲淳一', '导演': '浜名孝行', '原作': '上橋菜穂子', '演出': '柿本広大', '分镜': '布施木一喜、新留俊哉、柿本広大、安藤貴史', '音乐': '坂本昌之', '人物设定': '后藤隆幸、後藤隆幸', '系列构成': '藤咲淳一', '美术监督': '铃木朗、鈴木朗', '摄影监督': 'だいけんいち', '监修': '上桥菜穂子、上橋菜穂子', '原画': '宮沢康紀', '背景美术': '宮沢康紀', '音响监督': '平光琢也'}"
1957,2308,街头霸王2 V,http://i0.hdslb.com/bfs/bangumi/87fded66042cdc9bcd271a56578441365446bd9d.jpg,其他,其他,"热血,战斗",1995-04-10,2308,1,全29话,《街头霸王》是日本CAPCOM公司于1987年推出的经典游戏，堪称格斗游戏的始祖。后来又陆续推出《街头霸王2》、《街头霸王ZERO》、《街头霸王3》、《街头霸王4》，同时游戏又被改编成了动画与电影。除,"{'盖尔': '玄田哲章', 'キャミィ·ホワイト': '佐々木瑶子', '桑吉尔夫': '田中康郎', 'リュウ': '飯塚昭三', '飞龙': '矢尾一樹'}","{'联合导演': '東海林真一', '脚本': '東海林真一、外山草', '导演': '杉井ギサブロー', '副导演': 'はしもとなおと', '演出': '高橋幸雄、佐藤卓哉', '分镜': '東海林真一、佐藤卓哉'}"
1958,2314,爆走猎人,http://i0.hdslb.com/bfs/bangumi/image/45c6d758f920addd5a925ac1c3a88148758e7eea.jpg,会员专享,其他,奇幻,1995-10-03,2314,1,全26话,故事设定在的史普纳坦大陆，那里的人民分为两种：普通平民和会使用魔法的法族。而史普纳坦大陆一直是在少数能使用魔法的法族统治著平民，对平民来说，法族的高压统治过于残酷，无意的平民只能含泪忍受，不过在他们身,"{'凯洛特˙葛雷瑟': '古本新之辅', '马龙˙葛雷瑟': '真殿光昭', '蒂菈˙米丝': '林原惠', '休可拉˙米丝': '水谷优子', '卡特˙摩卡': '梁田清之'}","{'脚本': '會川昇、川崎ヒロユキ', '导演': '真下耕一', '原作': 'あかほりさとる、臣士れい', '演出': '羽原信義', '分镜': '真下耕一、羽原信義', '音乐': '川井憲次'}"
1959,1591,战国BASARA 贰,http://i0.hdslb.com/bfs/bangumi/d04a360c301a51a179b614f897112206e0e47dc4.jpg,其他,其他,"历史,热血",2010-07-11,1591,1,全13话,《战国BASARA 》是一款以日本战国时代为背景并添加现代元素的PS2游戏。同名动画于2009年放送。该系列的其他游戏还有《战国BASARA2》《战国BASARA2英雄外传》《战国BASARA X》《,"{'长曾我部元亲': '石野竜三', '伊达政宗': '中井和哉', '真田幸村': '保志総一朗', '前田庆次': '森田成一', '本多忠胜': '若本規夫', '阿市': '能登麻美子', '岛津义弘': '緒方賢一', '疯魔小太郎': ''}","{'导演': ' 野村和也', '分镜': ' 板垣伸、鏑木ひろ', '演出': ' 板垣伸、亀井幹太', '音乐': ' 澤野弘之', '作画监督': ' 浅野恭司、飯島弘也、矢向宏志、頂真司、田中春香', '机械设定': ' 浅野恭司', '监修': ' 小林裕幸、山本真', '原画': ' 黄瀬和哉、鳥居貴史、今井有文、浅野恭司、藤沢研一、ねこまたや、矢向宏志、松尾祐輔、門脇聡、塩谷直義', '插入歌演出': ' 石川智晶', '特效': ' 村上正博', '动画制作': ' Production I.G', '美术设计': ' 成田偉保', '别名': ' 战国BASARA2', '戦国BASARA 贰': '戦国BASARA 贰'}"
1960,2293,机动战舰大和抚子 TV版,http://i0.hdslb.com/bfs/bangumi/afd3706e401d4e1d2616cac6a6d9b3a3bc0304cb.jpg,其他,其他,"科幻,热血,机战",1996-10-01,2293,1,全26话,公元2195年，谜一般的兵器群“木星蜥蜴”突然出现，并以压倒性的战斗力占领了火星的殖民地以及月球的背面。地球的各地均有被称为“郁金香”的母舰降落。与此同时，民间企业ネルガル重工‎NERGAL完成了实验,"{'御统百合香': '桑島法子', '天河明人': '上田祐司', '星野琉璃': '南央美', 'メグミ・レイナード': '高野直子', 'イネス・フレサンジュ': '松井菜桜子', 'スバル・リョーコ': '横山智佐', 'ハルカ・ミナト': '岡本麻弥', 'アオイ・ジュン': '伊..'}","{'导演': ' 佐藤竜雄', '脚本': ' 堺三保、川崎ヒロユキ、會川昇、佐藤竜雄、荒川稔久、首藤剛志、あかほりさとる', '分镜': ' 中津環、桜井弘明、志田ただし、大畑清隆、加戸誉夫、川崎逸朗、佐藤竜雄、土蛇我現、中原れい、ふじもとよしたか、羽原信義', '演出': ' 大畑清隆、勝亦祥視、桜井弘明、南康宏、中津環、織田美浩、日下直義、佐藤竜雄、杉島邦久、星合貴彦、羽原信義', '音乐': ' 服部隆之', '人物原案': ' 麻宮騎亜 STUDIO TRON（角川書店『月刊少年エース』連載）', '人物设定': ' 後藤圭二', '系列构成': ' 會川昇', '美术监督': ' 小山俊久', '色彩设计': ' 上谷秀夫', '作画监督': ' 池上太郎、門之園恵美、浜崎賢一、山岡信一、後藤圭二、江上夏樹、前田明寿、平岡正幸、石井明治、羽原信義', '机械设定': ' 中原れい、高倉武史、明貴美加、沙倉拓実、森木靖泰', '摄影监督': ' 杉山幸男、松沢宏明、杉山幸夫', '剪辑': ' 正木直幸', '主题歌编曲': ' 大森俊之', '主题歌作曲': ' 大森俊之', '企画': ' 朝賀定夫（テレビ東京）、大野実（読売広告社）、下地志直 (XEBEC)', '设定': ' 堺三保', '音响监督': 'オーディオタナカ）', '音效': ' 庄司雅弘', '特效': ' 長..'}"
1961,218,机器人少女Z,http://i0.hdslb.com/bfs/bangumi/ec4e2374f402ed196aaa3bd03ce446d44cf566c0.jpg,其他,其他,科幻,2014-01-04,218,1,全9话,"故事发生在未来，“Z组合”平时在东京练马区大泉学园光子力町进行新型能源“光子能源”的宣传活动，偶尔将前来搞破坏的地下帝国的尖兵（机械兽少女们）揍飞（顺便发泄压力）。是日常搞笑与暴力相结合的动画。

东","{'グレンダさん': '荒浪和沙', 'グレちゃん': '水瀬いのり', 'Zちゃん': '本多真梨子', 'ガラダちゃん': '森下由樹子', 'あしゅら男爵': '久川綾', '达布拉斯M2': '東山奈央', '密涅瓦X': '菊地美香', 'ジーグさん': '津田美波', 'ゲっちゃん': '..'}","{'原作': ' 永井豪', '导演': ' 博史池畠', '脚本': ' 兵頭一歩', '分镜': ' 博史池畠', '演出': ' 博史池畠', '人物设定': ' 川上哲也', '系列构成': ' 兵頭一歩', '美术监督': ' 渡辺紳', '色彩设计': ' 佐々木雅人', '总作画监督': ' 川上哲也', '作画监督': ' 佐藤秋子、砂川正和', '摄影监督': ' 荒幡和也', '原画': ' 北川隆之、大張正己', '剪辑': ' 三嶋章紀', '音响监督': ' 本山哲', '动画制作': ' 東映アニメーション', '别名': ' Robot Girls Z', '官方网站': '\\u002F\\u002Fwww.robot-girlsz.com'}"
1962,4723,乡村医生,http://i0.hdslb.com/bfs/bangumi/386bf66370e5ba4a56896cc44b6f8d017920ba97.jpg,其他,其他,,2007-10-02,4723,1,全1话,　　有着深深积雪的寒夜。乡村医生感到极度为难。刚接到了得了急病的患者的通知，必须得赶到十英哩以外的患者家中去。让女佣人到附近去借马，可是这种刮着风雪的夜晚，又有谁肯出让呢？医生不由得感叹自己的不走运，,{},"{'脚本': '山村浩二', '导演': '山村浩二', '人物设定': '山村浩二', '原画': '山村浩二', '原作': 'Franz Kafka', '背景美术': '山村浩二', '分镜': '山村浩二', '剪辑': '山村浩二', '补间动画': '山村浩二'}"
1963,114472,SWORD GAI 装刀凯 The Animation II,http://i0.hdslb.com/bfs/bangumi/20d28882ffa3a771f73bf85480ee3b1156935a69.jpg,会员专享,其他,"奇幻,战斗",2018-07-31,25002,1,全12话,"被刀匠「亚门」收为养子的孤儿「凯」，在修练的过程中受到魔刀「死龙」的迷惑而失去了右手。为了拯救因幻痛所苦的凯，亚门将死龙融化、打造成了凯专用的义肢。
同时，凯的师兄竟也遭到魔枪控制而化身成了怪物「武装","{'绪方凯:上村祐翔': '绪方凯:上村祐翔', '一条晴也:梅原裕一郎': '一条晴也:梅原裕一郎', '绪方沙耶香:相坂優歌': '绪方沙耶香:相坂優歌', '绪方亚门:中田譲治': '绪方亚门:中田譲治', '三木直树:杉田智和': '三木直树:杉田智和', 'マーカス・リートス:下野紘': 'マーカス・リートス:下野紘', '三浦琢磨:関俊彦': '三浦琢磨:関俊彦', '镜京香:佐藤利奈': '镜京香:佐藤利奈', 'グリムス:黒田崇矢': 'グリムス:黒田崇矢'}","{'原作': ""井上敏树、雨宫庆太、木根ヲサム（《月刊HERO'S》连载）"", '原作漫画': '木根ヲサム', '总监督': '池添隆博', '监督': '中智仁', '系列构成': '井上敏树', '角色设计': '中岛敦子', '美术监督': '明石圣子', '色彩设计': '佐佐木雅人', '3DCG监督': '木村明彦、矶部兼士', '音响监督': '龟山俊树', '音乐': '中川幸太郎', '动画制作': 'LandQ studios', '动画制片': 'DLE、Production I.G'}"
1964,28222853,這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,http://i0.hdslb.com/bfs/bangumi/b47241cbae87a112ce273b2a4fd4eb5904cb39e0.png,其他,小说改,"穿越,奇幻,战斗",2019-10-02,28686,1,全12话,廢柴女神莉絲塔要負責拯救超難模式的世界。雖然成功召喚出能力值高到犯規的勇者聖哉，沒想到他卻謹慎到超乎想像……「我要三副盔甲。一副拿來穿，一副備用，還有一副是備用不見時的備用。」不僅囤積異常的庫存，還自,"{'龍宮院聖哉': '梅原裕一郎', '莉絲妲黛': '豐崎愛生', '馬修': '河西健吾', '艾魯魯': '古賀葵', '阿麗雅朵亞': '山村響'}","{'原作': '土日月《這個勇者明明超TUEEE卻過度謹慎》（株式會社KADOKAWA\\u002FKADOKAWA BOOKS刊）', '角色原案': 'とよた瑣織', '監督': '迫井政行', '總編劇 \\u002F 劇本': '豬原健太', '角色設計 \\u002F 總作畫監督': '戶田麻衣', '道具設計': '戶田麻衣 \\u002F 鈴木典孝 \\u002F 岩畑剛一', '美術設定': '青木薰（美峰） \\u002F 緒川真美緒 \\u002F DIGITAL NOISE', '美術監督': '高峰義人（美峰） \\u002F 宮裡和譽（美峰）', '色彩設計': '佐藤美由紀（Wish）', '特效監修': '谷口久美子（Team Taniguchi）', '攝影監督': '大泉礦（T2studio）', '2DWORKS': '荒木宏文', '3D監督': '板井義隆（Aera Laboratory）', '編輯': '須藤瞳（REAL-T）', '音響監督': '明田川仁', '音樂': '藤澤慶昌', '音樂製作': 'KADOKAWA', '動畫製作': 'WHITE FOX'}"
1965,2311,十二生肖守护神,http://i0.hdslb.com/bfs/bangumi/3211f95bf64325972ac604acb52bcc506934bae0.jpg,其他,其他,"奇幻,热血",1995-04-07,2311,1,全39话,在一座和平岛屿‘梦原岛’上，有着一个叫《诺贝陆王国》，那里可住着一群善良的动物精灵，包括十二生肖守护神在内的十二种动物，他们有次正在举行王国庆典，举办一年一次的动物运动会的时候，浅藏在深海之中的邪灵军,"{'爆丸': '坂本千夏', '卡奥': '星野充昭', '克莉姆': '氷上恭子', '赫鲁斯': '森川智之', '斗拉贡': '山野井仁', '诺洛里': '納谷六朗', '派卡拉': '長嶝高士', '诗芙丽': '宮村優子', '蒙克': '亀井芳子'}","{'原作': '池田仁男', '企划': '(株)I&S，(株)ルネッサンス', '制片人': '池田仁男，若尾博司', '系列构成': '关岛真赖', '角色设计': 'Studio OX，铃木典孝', '总作画监督': '下坂英男', '串场角色设计': '下坂英男'}"
1966,1823,勇者王GAOGAIGAR,http://i0.hdslb.com/bfs/bangumi/6c960a0dbb7cbe2b57f1a3ca4f547079d2aa5839.jpg,其他,其他,"科幻,热血,机战",1997-02-01,1823,1,全49话,三重连太阳系是一个离银河系相当遥远的行星系，拥有着紫色、绿色、红色三颗行星。紫色行星的科学家们研究出了一种能够净化人类的负面情感的程序——Z主脑（Z MASTER，分开就是机界31原种），本意是好的，,"{'狮子王凯': '桧山修之', '卯都木命': '半场友惠', '大河幸太郎': '石井康嗣', '火麻激': '江川央生'}","{'脚本': '竹田裕一郎、米たにヨシトモ、山口宏、五武冬史', '导演': '米たにヨシトモ', '原作': '矢立肇', '分镜': '錦織博、米たにヨシトモ、谷口悟朗', '音乐': '田中公平', '人物设定': '木村貴宏', '系列构成': '五武冬史', '作画监督': '鈴木卓也、吉田徹、柳沢テツヤ、木村貴宏、佐久間信一'}"
1967,3767,今天开始做魔王 OVA,http://i0.hdslb.com/bfs/bangumi/image/f9fd40c210e76e62ccab6fcf89df524d9af0b211.jpg,其他,其他,"奇幻,架空,穿越,冒险",2007-10-26,3767,1,全5话,《今天开始做魔王》讲述了平凡得不能再平凡的高中棒球小子涉谷有利，在一次偶然打抱不平的过程中，被一群不良少年拉进女厕所中报复。然而，就在他无比落魄的时刻，不可思议的事情发生了，他被抽水马桶冲到了一个异世,"{'冯·古拉伊斯特卿·浚达': '井上和彦', '涉谷有利': '櫻井孝宏', '威拉卿·孔拉德': '森川智之', '冯·比雷费鲁特卿·保鲁夫拉姆': '斎賀みつき', '冯·保罗特卿·古音达鲁': '大塚明夫', '村田健': '宮田幸季', '莫鲁极夫': '櫻井孝宏', '杰..': '杰..'}","{'脚本': '西村純二、面出明美', '导演': '西村純二', '人物设定': '工藤裕加', '原作': '喬林知', '系列构成': '面出明美', '人物原案': '松本テマリ', '分镜': '西村純二', '音乐': '吉川洋一郎'}"
1968,4086,囝仔小短篇,http://i0.hdslb.com/bfs/bangumi/0723ac78aaf3265d1bf0f732acd6a18852c7b2c3.jpg,其他,其他,萌系,2014-07-03,4086,1,全13话,因缘际会下，来到日本最西端的岛上生活的年轻帅哥书法家·半田清舟。在开始不习惯的乡村生活的“老师”面前，出现了一名天真浪漫的岛上囝仔·奈留……？在都市长大的傲娇老师和胸襟异常宽阔的岛上居民交织而成的触动,"{'半田清舟': '小野大輔', '琴石奈瑠': '原涼子', '大浜謙太郎': '潘めぐみ', '木戸裕次郎': '立木文彦'}","{'脚本': '杉浦理史', '原作': 'ヨシノサツキ', '动画制作': 'KINEMA CITRUS'}"
1969,28228701,只想受你欢迎,http://i0.hdslb.com/bfs/bangumi/image/9e516df742de912577a1d020149799de406acfcc.png,独家,原创,"恋爱,乙女,声控",2019-10-25,33310,1,全1话,虽然外表很帅气但是却令人感到有点缺憾的五位高中男生，遇上了一位大小姐后，展开了迈向「受欢迎男子甲子园（モテメン甲子园）」优胜之路的青春喜剧。,"{'古田时夫': '齐藤壮马', '苇田茂一': '内山昂辉', '户岛幸太郎': '富园力也', '佐桥亚纪': '松冈祯丞', '後藤田骏': '梅原裕一郎', '堀之宫早纪子': '石川由依', '主持人': '梶裕贵'}","{'原作: 秋元康': '原作: 秋元康', '导演: 久藤瞬': '导演: 久藤瞬', '脚本: 冈田麿里 \\u002F 和场明子 \\u002F 樋口七海': '脚本: 冈田麿里 \\u002F 和场明子 \\u002F 樋口七海', '音乐: 深泽恵梨香': '音乐: 深泽恵梨香', '人物原案: ヤマコ': '人物原案: ヤマコ', '人物设定: まじろ': '人物设定: まじろ', '系列构成: 冈田麿里': '系列构成: 冈田麿里', '美术监督: 峰田佳実': '美术监督: 峰田佳実', '色彩设计: 田中美穂': '色彩设计: 田中美穂', '摄影监督: 杉山大树': '摄影监督: 杉山大树', '原画: 吉成钢、ヘイン': '原画: 吉成钢、ヘイン', '剪辑: 本田优规': '剪辑: 本田优规', '插入歌演出: ハイスクールチルドレン': '插入歌演出: ハイスクールチルドレン', '企画: 秋元康': '企画: 秋元康', '音响监督: えびなやすのり': '音响监督: えびなやすのり', '动画制作: SIGNAL.MD ': '动画制作: SIGNAL.MD '}"
1970,140732,只要別西卜大小姐喜歡就好（僅限港澳台地區）,http://i0.hdslb.com/bfs/bangumi/e2d6323738345e265ff07425cd4ed7c8a8fc715c.png,其他,其他,"萌系,搞笑,恋爱,奇幻",2018-10-11,25836,1,全12话,天界戰爭之後墮天的前天使們，以惡魔身分在魔界努力過活。而這些勤勞工作的惡魔們，其實有著不為人知的一面… 在萬魔殿工作的穆林是魔界冷酷君主別西卜的近侍，但沒想到那位既知性又美麗的群魔之首的真面目竟讓人驚,"{'別西卜': '大西沙織', '穆林': '安田陸矢', '貝爾芬格爾': '久野美咲', '阿撒塞爾': '日野聰', '莎爾葛塔納斯': '加隈亞衣', '亞斯塔洛特': '松岡禎丞', '歐莉諾姆': '赤崎千夏', '但他林': '悠木碧', '摩洛': '興津和幸', '旁白': '井上喜久子'}","{'監督': '和ト湊', '系列構成・腳本': '冨田頼子', '人物設計': '住本悦子', '音樂': '分島花音／千葉”naotyu-” 直樹', '音響監督': '本山哲', '動畫制作': 'LIDENFILMS'}"
1971,2659,植木的法则,http://i0.hdslb.com/bfs/bangumi/c099761bd043048c0f812d46b53e7f2099ba7e32.jpg,其他,其他,奇幻,2005-04-04,2659,1,全51话,"火野国中学1年C班的植木耕助，在小学6年级的冬天，从班主任小林老师那里，得到一种特殊的能力，他可以把垃圾变成树木，限定条件是只限手掌能覆盖的垃圾。

植木的同班同学，爱多管闲事的森爱，因留意到植木的超","{'植木耕助': '朴璐美', '森爱': '川上とも子', '佐野清一郎': '保志総一朗', '铃子·杰拉德': '能登麻美子', '宗屋秀吉': '山口勝平', '小林老师': '石田彰', '罗贝路特·海顿': '斎賀みつき', '天界兽（天仔）': '長嶝高士'}","{'脚本': '西園悟、荒木憲一、鈴木雅詞、久保田雅史、紅優、川瀬敏文', '导演': 'わたなべひろし', '原作': '福地翼', '分镜': '新留俊哉', '音乐': '多田彰文', '人物设定': '田頭しのぶ', '系列构成': '川瀬敏文', '色彩设计': '松本真司'}"
1972,28228297,宝可梦 就决定是你了！,http://i0.hdslb.com/bfs/bangumi/image/26b7ed2c0f3d900be410018ee2d76f784159fb8b.jpg,会员专享,游戏改,"奇幻,冒险",2017-07-15,32934,1,全1话,住在真新镇的少年小智，迎来了能获得宝可梦训练家资格的10岁生日早晨。对从未见过的宝可梦，与从未见过的世界感到憧憬的他，应该到大木研究所领取要成为自己伙伴的宝可梦，可是小智睡过了头，等他抵达时只剩一只不,"{'小智': '松本梨香', '皮卡丘': '大谷育江', '武藏': '林原惠美', '小次郎': '三木真一郎', '喵喵': '犬山イヌコ', '波加曼': '小樱悦子', '绿毛虫': '爱河里花子', '小火龙': '三木真一郎', '胖丁': 'かないみか', '卡比兽': '三宅健太', '路卡利欧': '古岛清孝', '伦琴猫': '佐藤健辅', '拉普拉斯': '藤村知可', '伊布': '真堂圭', '鬃岩狼人（黑夜的样子）': '石川界人', '炽焰咆哮虎': '石冢运升', '大岩蛇': '石冢运升', '地鼠': '武隈史子', '巴大蝴（粉色）': '西村ちなみ', '播音员': 'うえだゆうじ', '花子': '豊岛まさみ', '大木博士、旁白': '石冢运升', '莉佳': '冰上恭子', '年幼时的宗次': '西村ちなみ', '克罗斯': '逢坂良太'}","{'原案': '田尻智', '监督': '汤山邦彦', '执行制片人': '冈本顺哉、宫原俊雄', '制片人': '下平聪士、松山进、知久敦、片上秀长', '动画制作人': '加藤浩幸', '动画协调': '折方崇志、吉川兆二', '助理制作人': '坂本鼓太郎、海野千春、大日向俊、馆爱美、石本顺也', '编辑主任（デスク）': '村上真麻、宫下瑞穂、波多边万里子', '副监督': '矢嶋哲生', '脚本': '米村正二', '一部脚本': '首藤刚志', '分镜': '汤山邦彦、矢嶋哲生 \\u002F タムラコータロー、高桥ナオヒト、深泽幸司、吉川博明、松田清', '演出': '饭岛正胜、博多正寿、大和田淳、稻叶友纪、吉川博明、松田清、鸟井圣美、高桥ナオヒト、志村锭儿', '角色设定': '松岛贤二、西野弘二、松宫稔展', '角色设计': '一石小百合、松原徳弘', '道具设计': 'バーンストーム・デザインラボ、田中俊成', '总作画监督': '一石小百合、西谷泰史', '总作画监督补佐': '松原徳弘', '作画监督': ' 一石小百合、西谷泰史、吉川佳织、柳隆太、竹内杏子、桥本千绘、北山修一、皆川一徳、吉川真一、冈昭彦、小山知洋、茂木琢次、中田亚希子、一ノ瀬结梨、小宫素直、泽田正人、三岛千枝、平山智、佐藤陵', '作画监督补佐': '佐藤和巳、田岛瑞穂、关野昌弘、片山美和、枡田浩史、西村广', '色彩设计': '佐藤美由纪、吉野记通'}"
1973,3841,热风海陆bushiroad  SP,http://i0.hdslb.com/bfs/bangumi/346b5ac4a0957af8f1b8f0f702cc285af360a918.jpg,其他,其他,"热血,冒险",2013-12-31,3841,1,全1话,人类在遇到小行星撞击的天灾后，旧大陆因为种种原因，成了无法居住的区域。因此，人类迁移到了在小行星后，从海底变成了陆地的陆地、“海陆”居住。但是同时出现的“忍”，却又让人类面临了绝望的边缘。受到“忍”的,"{'雨': '潘めぐみ', '周防': 'KENN', '雨专用谢尔': '鈴木千尋', '羽柴 日向': 'サエキトモ', '三田': '石塚運昇', '月读': '森嶋秀太', '和佐 信': '鳥海浩輔', '刀儀': ''}","{'脚本': 'ハラダサヤカ', '导演': '迫井政行', '原作': '吉田直、ブシロード、Nitro+', '演出': '迫井政行、森賢', '分镜': '迫井政行、森賢', '後日談': '通往希望的道路'}"
1974,2418,橙路,http://i0.hdslb.com/bfs/bangumi/007870baf7d8d538de7b4977ed2c2de5c648e86e.jpg,其他,其他,"日常,少女",1987-04-06,2418,1,全48话,初中生春日恭介生在一个超能力家族，为了避免不必要的麻烦，春日家相约保守这个秘密，却又因家庭成员一次次破戒而不得不频繁搬家。这一次，他们来到一座新的城市。因一顶飘落的红草帽，恭介邂逅了美丽的长发少女鲇川,"{'桧山光': '原えりこ', '春日恭介': '古谷徹', '鲇川丸子': '鶴ひろみ', '八田一也': '龍田直樹', '春日一弥': '坂本千夏', '春日くるみ': '本多知恵子', 'ジンゴロ': '緒方賢一', '牛子': '中島千里', '广播': '小林通孝'}","{'脚本': '静谷伊佐夫、寺田憲史、大橋志吉、富田祐弘', '导演': '小林治', '原作': 'まつもと泉', '演出': '鈴木吉男、望月智充', '分镜': '望月智充'}"
